Model;Region;Scenario;Variable;Unit;2015;2020;2025;2030;2035;2040;2045;2050;2055;2060;2065;2070;2075;2080;2085;2090;2095;2100
WITCH-GLOBIOM;R5OECD90+EU;1.5C;Energy Supply|Electricity|Nuclear;Billion US$2015/yr;60,50809079;133,8367009;190,8968695;0,000481645;0,000481645;0,000481645;3,241128363;7,672806581;16,19219317;24,71157975;38,5510695;52,39055925;61,11277689;69,83499453;78,47207032;87,10914611;92,41670966;97,72427322
WITCH-GLOBIOM;R5OECD90+EU;1.5C;Energy Supply|Electricity|Hydro;Billion US$2015/yr;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128;45,23053128
WITCH-GLOBIOM;R5OECD90+EU;1.5C;Energy Supply|Electricity|Solar;Billion US$2015/yr;70,72171725;122,3011066;91,83376267;141,5979446;166,1266939;160,9415546;102,0384683;116,2898328;131,8506678;147,4115028;146,0354277;144,6593526;151,0620415;157,4647305;159,2119326;160,9591347;163,2549804;165,5508261
WITCH-GLOBIOM;R5OECD90+EU;1.5C;Energy Supply|Electricity|Wind;Billion US$2015/yr;50,21343686;59,21471964;61,55962695;80,56690906;110,1515002;125,4839763;189,7172461;151,4463809;146,0501196;140,6538584;148,2755709;155,8972835;152,8978163;149,8983491;157,0390765;164,179804;171,755318;179,330832
WITCH-GLOBIOM;R5OECD90+EU;1.5C;Energy Supply|Electricity|Geothermal;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5OECD90+EU;1.5C;Energy Supply|Electricity|Ocean;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5OECD90+EU;1.5C;Energy Supply|Electricity|Transmission and Distribution;Billion US$2015/yr;65,80928002;92,13884542;100,6227892;122,3849704;150,1969947;161,3329808;216,8084104;205,0667049;218,2772971;231,4878892;245,7455731;260,003257;265,0657564;270,1282559;284,8678377;299,6074196;318,14782;336,6882204
WITCH-GLOBIOM;R5OECD90+EU;1.5C;Energy Supply|Electricity|Electricity Storage;Billion US$2015/yr;0,000481645;0,000481645;8,063854156;12,52126494;61,24287408;79,65300218;164,9398433;150,7916997;146,3246521;141,8576044;142,4810683;143,1045322;138,7756481;134,446764;136,5921442;138,7375245;143,1693014;147,6010783
WITCH-GLOBIOM;R5REF;CPol;Total energy investment;Billion US$2015/yr;201,8514767;218,1096156;236,9919339;266,7024515;308,8782841;321,8063514;361,8553448;409,110339;439,2851438;469,4599486;528,237192;587,0144353;626,5814051;672,2828029;653,9389119;635,5950209;625,1269461;614,6588714
WITCH-GLOBIOM;R5REF;CPol;Total energy investment (supply side);Billion US$2015/yr;201,8514767;218,1096156;236,9919339;266,7024515;308,8782841;321,8063514;361,8553448;409,110339;439,2851438;469,4599486;528,237192;587,0144353;626,5814051;672,2828029;653,9389119;635,5950209;625,1269461;614,6588714
WITCH-GLOBIOM;R5REF;CPol;Low carbon investment;Billion US$2015/yr;21,04312824;18,87348671;20,05397745;20,72271277;22,01964846;24,7440417;69,63912556;85,98173199;71,56281045;56,98252473;59,78780076;62,59068968;66,41808614;70,25770764;75,00621765;79,79935318;81,33587768;82,8214952
WITCH-GLOBIOM;R5REF;CPol;Low carbon investment (supply side);Billion US$2015/yr;21,04312824;18,87348671;20,05397745;20,72271277;22,01964846;24,7440417;69,63912556;85,98173199;71,56281045;56,98252473;59,78780076;62,59068968;66,41808614;70,25770764;75,00621765;79,79935318;81,33587768;82,8214952
WITCH-GLOBIOM;R5REF;CPol;Total_inv/GDP;--;7.78%;6.91%;6.26%;6.01%;6.08%;5.64%;5.76%;6.01%;5.96%;5.91%;6.16%;6.38%;6.42%;6.50%;6.00%;5.55%;5.20%;4.88%
WITCH-GLOBIOM;R5REF;CPol;LC_inv/GDP;--;0.81%;0.60%;0.53%;0.47%;0.43%;0.43%;1.11%;1.26%;0.97%;0.72%;0.70%;0.68%;0.68%;0.68%;0.69%;0.70%;0.68%;0.66%
WITCH-GLOBIOM;R5REF;CPol;Extraction and Conversion - Fossil Fuels;Billion US$2015/yr;117,1170639;132,5642778;141,8409007;166,4794111;203,3858193;209,17068;241,5227172;268,5800022;296,6565572;324,7331122;376,9902685;429,2474248;461,8031445;500,4932922;474,702863;448,9124338;439,8263574;430,7402809
WITCH-GLOBIOM;R5REF;CPol;Electricity - Fossil Fuels w/o CCS;Billion US$2015/yr;23,82713734;32,05414044;38,6665163;43,17118195;46,6367396;48,13616781;24,17410674;26,76485252;34,51081098;42,25676943;41,96333545;41,66990147;39,62681385;37,58372623;34,89475131;32,20577639;28,21490073;24,22402508
WITCH-GLOBIOM;R5REF;CPol;Hydrogen - Fossil;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;CPol;Electricity - Non-bio Renewables;Billion US$2015/yr;13,26136605;9,953694566;10,39233545;10,91185967;12,11383049;14,7055976;14,10313106;14,01279522;16,03270918;18,05262314;20,40378066;22,75493817;25,57844207;28,40194597;31,28270737;34,16346877;33,89123849;33,6190082
WITCH-GLOBIOM;R5REF;CPol;Hydrogen - Non-fossil;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;CPol;Extraction and Conversion - Bioenergy;Billion US$2015/yr;0,30348931;0,351657466;0,353793296;0,355426549;0,356664096;0,357590318;0,358272428;0,363461007;0,363247207;0,363033407;0,360244616;0,357455826;0,369279114;0,381102402;0,625234676;0,86936695;3,465169084;6,060971219
WITCH-GLOBIOM;R5REF;CPol;Extraction and Conversion - Nuclear;Billion US$2015/yr;29,18919973;23,67014087;23,5096673;21,83653941;20,69774015;22,05523398;17,94729926;18,08475004;22,25443845;26,42412687;29,6256509;32,82717494;37,40235283;41,97753072;47,07677024;52,17600976;54,26096198;56,3459142
WITCH-GLOBIOM;R5REF;CPol;Electricity - T&D and Storage;Billion US$2015/yr;18,15249795;19,514982;22,22799838;23,94731043;25,686768;27,38035919;63,74909555;81,30375553;69,46665831;57,6295611;58,89318935;60,15681761;61,80065025;63,44448288;65,35586283;67,26724278;65,46759602;63,66794927
WITCH-GLOBIOM;R5REF;CPol;CCS;Billion US$2015/yr;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468
WITCH-GLOBIOM;R5REF;CPol;Energy Efficiency;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Coal|w/ CCS;Billion US$2015/yr;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Coal|w/o CCS;Billion US$2015/yr;6,199421214;11,98285883;15,79461611;18,53017117;20,54647088;22,16048055;24,17386591;26,7646117;27,50209396;28,23957621;28,84871165;29,4578471;28,46667642;27,47550574;25,82886022;24,18221471;21,25848621;18,33475771
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Gas|w/ CCS;Billion US$2015/yr;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Gas|w/o CCS;Billion US$2015/yr;17,62759571;20,0711612;22,87177978;24,64089037;26,09014831;25,97556684;0,000120411;0,000120411;7,008596608;14,01707281;13,11450338;12,21193396;11,16001702;10,10810008;9,065770675;8,023441272;6,956294113;5,889146954
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Oil|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Biomass|w/ CCS;Billion US$2015/yr;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Biomass|w/o CCS;Billion US$2015/yr;0,149804405;0,196764501;0,196764501;0,196764501;0,196764501;0,196764501;0,196764501;0,201459329;0,202783487;0,204107644;0,200423605;0,196739566;0,194040819;0,191342073;0,194053287;0,196764501;0,196764501;0,196764501
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Nuclear;Billion US$2015/yr;29,11403342;23,56956377;23,39412746;21,70842091;20,56097325;21,91250644;17,79778105;17,93457555;22,10017082;26,26576609;29,45595847;32,64615085;37,20517853;41,76420621;46,84136328;51,91852034;53,97443151;56,03034268
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Hydro;Billion US$2015/yr;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Solar;Billion US$2015/yr;0,640184001;0,209524315;0,433835616;0,622896619;0,923108857;1,777431191;1,778395476;1,599726321;2,282219137;2,964711954;3,619360282;4,27400861;5,226838754;6,179668899;7,158415722;8,137162546;8,327382306;8,517602067
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Wind;Billion US$2015/yr;3,087359837;0,210348034;0,424677621;0,755140834;1,656899412;3,394344196;2,79091337;2,879246683;4,216667829;5,554088974;7,25059816;8,947107346;10,8177811;12,68845485;14,59046943;16,49248401;16,03003396;15,56758392
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Geothermal;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Ocean;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Transmission and Distribution;Billion US$2015/yr;18,15237754;19,51486159;22,22787797;23,94719001;25,68664759;27,38023877;13,27363064;14,5886302;20,64995594;26,71128168;28,09003327;29,46878486;31,2073559;32,94592694;34,85623654;36,76654614;36,71340233;36,66025853
WITCH-GLOBIOM;R5REF;CPol;Energy Supply|Electricity|Electricity Storage;Billion US$2015/yr;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;50,47546491;66,71512532;48,81670237;30,91827941;30,80315608;30,68803275;30,59329434;30,49855594;30,49962629;30,50069664;28,75419369;27,00769074
WITCH-GLOBIOM;R5REF;NDC;Total energy investment;Billion US$2015/yr;201,8514767;216,1490965;228,7137224;261,1693339;303,6650349;321,0304594;361,8621475;412,6829904;445,1981725;477,6786288;549,3903975;620,9480253;656,7212294;692,5178958;662,6434397;635,2158848;599,1288613;563,1386417
WITCH-GLOBIOM;R5REF;NDC;Total energy investment (supply side);Billion US$2015/yr;201,8514767;217,1493474;231,2444972;265,1974643;307,940603;325,181006;366,1039082;417,2035908;450,0999149;482,9962389;555,2415785;627,486918;663,9873621;700,4878061;671,2876497;644,5030225;608,9838533;573,4646842
WITCH-GLOBIOM;R5REF;NDC;Low carbon investment;Billion US$2015/yr;21,04312824;23,27923733;20,19254815;15,85769765;16,92660482;18,89130751;68,61699044;83,71055616;68,1058629;52,31071188;53,63214148;54,79384768;57,82624851;60,89458676;63,14649556;65,43636807;62,50381887;59,56503885
WITCH-GLOBIOM;R5REF;NDC;Low carbon investment (supply side);Billion US$2015/yr;21,04312824;24,27948831;22,72332299;19,88582797;21,2021729;23,04185416;72,85875121;88,23115652;73,00760528;57,628322;59,48332245;61,33274042;65,09238118;68,86449703;71,79070554;74,72350579;72,35881091;69,89108129
WITCH-GLOBIOM;R5REF;NDC;Total_inv/GDP;--;7.78%;6.84%;6.10%;6.02%;6.08%;5.72%;5.85%;6.16%;6.13%;6.11%;6.52%;6.88%;6.85%;6.83%;6.21%;5.67%;5.09%;4.56%
WITCH-GLOBIOM;R5REF;NDC;LC_inv/GDP;--;0.81%;0.74%;0.54%;0.37%;0.34%;0.34%;1.11%;1.25%;0.94%;0.67%;0.64%;0.61%;0.60%;0.60%;0.59%;0.58%;0.53%;0.48%
WITCH-GLOBIOM;R5REF;NDC;Extraction and Conversion - Fossil Fuels;Billion US$2015/yr;117,1170639;124,8645306;135,9771726;168,9724465;202,6688052;212,464581;241,3229029;272,4302849;302,956271;333,482257;400,5715107;467,6607644;496,4302066;525,1996489;490,5349239;458,2857282;425,1228469;391,9599657
WITCH-GLOBIOM;R5REF;NDC;Electricity - Fossil Fuels w/o CCS;Billion US$2015/yr;23,82713734;32,78832983;38,40848607;43,71036407;49,12648839;51,66592315;26,3216105;29,46354011;38,2849922;47,1064443;46,82314643;46,53984856;45,30124328;44,06263801;41,92326893;39,78389986;38,86205088;37,9402019
WITCH-GLOBIOM;R5REF;NDC;Hydrogen - Fossil;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;NDC;Electricity - Non-bio Renewables;Billion US$2015/yr;13,26136605;14,57395299;12,60832277;10,18976041;11,24742047;13,15364511;15,03946962;14,21413441;15,67205855;17,12998269;18,91855484;20,707127;23,39550046;26,08387393;27,98250683;29,88113973;27,44635332;25,01156692
WITCH-GLOBIOM;R5REF;NDC;Hydrogen - Non-fossil;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;NDC;Extraction and Conversion - Bioenergy;Billion US$2015/yr;0,30348931;0,381245529;0,438755387;0,27898995;0,356659109;0,357582413;0,344262778;0,364029863;0,363704861;0,36337986;0,3619149;0,360449941;0,356664532;0,352879123;0,499492857;0,64610659;2,340794062;4,035481534
WITCH-GLOBIOM;R5REF;NDC;Extraction and Conversion - Nuclear;Billion US$2015/yr;29,18919973;23,21465979;21,10831812;18,58499955;18,52530522;19,76104395;16,04624757;16,50715896;20,50473848;24,502318;27,41103506;30,31975211;34,60227489;38,88479768;43,41588079;47,94696389;50,54742759;53,14789128
WITCH-GLOBIOM;R5REF;NDC;Electricity - T&D and Storage;Billion US$2015/yr;18,15249795;21,3259062;22,70271982;23,46018132;26,01520213;27,77750788;67,02869236;84,22372008;72,31742735;60,41113462;61,1546941;61,89825358;63,90074979;65,903246;66,93085387;67,95846174;64,66365808;61,36885442
WITCH-GLOBIOM;R5REF;NDC;CCS;Billion US$2015/yr;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468;0,000722468
WITCH-GLOBIOM;R5REF;NDC;Energy Efficiency;Billion US$2015/yr;0;-1,000250978;-2,530774842;-4,028130324;-4,275568081;-4,150546652;-4,24176077;-4,52060036;-4,901742375;-5,317610112;-5,851180974;-6,538892738;-7,266132675;-7,96991027;-8,644209981;-9,287137725;-9,854992038;-10,32604244
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Coal|w/ CCS;Billion US$2015/yr;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234;0,000361234
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Coal|w/o CCS;Billion US$2015/yr;6,199421214;12,04962063;15,60157719;18,98109835;22,1780605;24,66762892;26,32136968;29,46329928;30,99476185;32,52622442;33,21845033;33,91067624;33,68628192;33,46188759;32,27993281;31,09797803;30,98190927;30,86584051
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Gas|w/ CCS;Billion US$2015/yr;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Gas|w/o CCS;Billion US$2015/yr;17,62759571;20,73858879;22,80678847;24,72914531;26,94830749;26,99817382;0,000120411;0,000120411;7,290109939;14,58009947;13,60457569;12,6290519;11,61484095;10,60063001;9,643215711;8,685801416;7,880021195;7,074240974
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Oil|w/ CCS;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Biomass|w/ CCS;Billion US$2015/yr;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Biomass|w/o CCS;Billion US$2015/yr;0,149804405;0,226352565;0,279463546;0,112228674;0,196759785;0,19675735;0,196754714;0,20203331;0,203200966;0,204368621;0,202416774;0,200464927;0,188578932;0,176692937;0,186718925;0,196744914;0,196744743;0,196744573
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Nuclear;Billion US$2015/yr;29,11403342;23,11340255;20,99276768;18,45987876;18,39516993;19,62670055;15,90676278;16,36793427;20,36199483;24,35605539;27,25421669;30,15237799;34,41995104;38,68752409;43,19798457;47,70844505;50,28258535;52,85672566
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Hydro;Billion US$2015/yr;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216;9,533822216
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Solar;Billion US$2015/yr;0,640184001;1,475945203;1,952220656;0,165782931;0,578155277;1,2723017;2,096524614;1,660809167;2,206786279;2,752763392;3,103470032;3,454176673;4,401361833;5,348546993;5,989970211;6,631393428;6,372190964;6,112988499
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Wind;Billion US$2015/yr;3,087359837;3,564185571;1,1222799;0,490155264;1,135442973;2,34752119;3,409122794;3,01950303;3,931450055;4,843397081;6,281262594;7,719128108;9,460316412;11,20150472;12,4587144;13,71592408;11,54034014;9,364756202
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Geothermal;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Ocean;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Transmission and Distribution;Billion US$2015/yr;18,15237754;21,32578579;22,70259941;23,46006091;26,01508172;27,77738747;14,35573724;15,48601725;21,61184704;27,73767684;28,84165795;29,94563906;31,87832734;33,81101563;35,18065154;36,55028746;35,26138452;33,97248157
WITCH-GLOBIOM;R5REF;NDC;Energy Supply|Electricity|Electricity Storage;Billion US$2015/yr;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;0,000120411;52,67295513;68,73770282;50,7055803;32,67345778;32,31303615;31,95261452;32,02242244;32,09223037;31,75020232;31,40817428;29,40227356;27,39637285
WITCH-GLOBIOM;R5REF;2C;Total energy investment;Billion US$2015/yr;201,8514767;173,5651394;188,0195296;176,8549865;213,779236;235,5869022;255,4066234;289,4964266;289,2035814;287,2326992;324,1787633;362,30134;383,6493096;405,0066332;398,4565378;391,587234;408,2444827;425,1432937
WITCH-GLOBIOM;R5REF;2C;Total energy investment (supply side);Billion US$2015/yr;201,8514767;173,5651394;172,1152874;144,3314395;168,1197329;178,6432109;189,3070038;215,6183228;209,1284889;202,6386551;234,8302703;267,0218855;282,0243895;297,0268935;284,8038803;273,2728407;285,4765701;297,6802995
WITCH-GLOBIOM;R5REF;2C;Low carbon investment;Billion US$2015/yr;21,04312824;26,98013364;50,87592249;79,04608306;130,0625562;174,5052519;202,9632418;226,6079831;222,7811844;217,2720302;243,1605325;270,2274733;287,039907;303,8618063;293,8145539;282,7554821;293,5573646;304,6008783
WITCH-GLOBIOM;R5REF;2C;Low carbon investment (supply side);Billion US$2015/yr;21,04312824;26,98013364;34,97168026;46,52253598;84,40305308;117,5615606;136,8636223;152,7298792;142,7060919;132,6779861;153,8120396;174,9480188;185,4149868;195,8820666;180,1618964;164,4410888;170,789452;177,1378841
WITCH-GLOBIOM;R5REF;2C;Total_inv/GDP;--;7.78%;5.50%;5.29%;4.48%;4.91%;4.95%;4.96%;5.24%;4.90%;4.57%;4.89%;5.20%;5.34%;5.48%;5.26%;5.05%;5.05%;5.05%
WITCH-GLOBIOM;R5REF;2C;LC_inv/GDP;--;0.81%;0.85%;1.43%;2.00%;2.99%;3.67%;3.94%;4.10%;3.77%;3.46%;3.67%;3.88%;4.00%;4.11%;3.88%;3.65%;3.63%;3.62%
WITCH-GLOBIOM;R5REF;2C;Extraction and Conversion - Fossil Fuels;Billion US$2015/yr;117,1170639;80,81544949;66,32442387;64,08553263;55,97355212;32,48883554;30,29780937;28,63814263;29,04965808;29,46117353;32,6170535;35,77293346;35,23581257;34,69869167;33,9291473;33,85157651;37,97717477;42,10277303
WITCH-GLOBIOM;R5REF;2C;Electricity - Fossil Fuels w/o CCS;Billion US$2015/yr;23,82713734;0,000481645;0,000481645;1,989700975;0,000481645;0,000481645;0,000481645;0,000481645;0,000481645;0,000481645;0,000481645;0,000481645;0,000481645;0,000481645;0,000481645;0,000481645;0,000481645;0,000481645
WITCH-GLOBIOM;R5REF;2C;Hydrogen - Fossil;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;2C;Electricity - Non-bio Renewables;Billion US$2015/yr;13,26136605;14,72508056;17,88839103;22,98884186;34,76949669;46,83300033;46,17995504;51,82219935;45,24888363;38,6755679;51,17856395;63,68156;68,24617529;72,81079057;65,78239333;58,75399609;61,22329677;63,69259744
WITCH-GLOBIOM;R5REF;2C;Hydrogen - Non-fossil;Billion US$2015/yr;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
WITCH-GLOBIOM;R5REF;2C;Extraction and Conversion - Bioenergy;Billion US$2015/yr;0,30348931;3,7883625;1,422503481;0,549568684;0,626666326;0,598714811;0,937615933;1,435221708;2,133199796;2,831177884;3,076693396;3,322208908;3,484262941;3,646316973;3,863853411;4,081389849;4,222733334;4,364076819
WITCH-GLOBIOM;R5REF;2C;Extraction and Conversion - Nuclear;Billion US$2015/yr;29,18919973;59,34729943;60,51026913;22,39696232;17,75677091;17,70407161;10,73879039;21,39548237;23,09514564;24,79480892;31,26203013;37,72925133;41,38153873;45,03382612;48,71949273;52,40515934;54,16055391;55,91594848
WITCH-GLOBIOM;R5REF;2C;Electricity - T&D and Storage;Billion US$2015/yr;18,15249795;11,52077101;12,97916095;12,83879321;34,34557651;52,84100988;64,19678692;76,62132469;69,20598828;61,79065186;76,54999318;91,30933449;96,43390382;101,5584732;93,40667371;85,25487426;89,80873649;94,36259873
